// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 4 benchmark(s) in total *****
// ***** Building 4 exe(s) in Parallel: Start   *****
// ***** Done, took 00:00:09 (9.83 sec)   *****
// Found 4 benchmarks:
//   DynamicCallFieldTest.Origin: Job-JEIRTG(Runtime=Core, Toolchain=netcoreapp2.0)
//   DynamicCallFieldTest.Origin: Job-ZZWUHG(Runtime=Core, Toolchain=netcoreapp2.1)
//   DynamicCallFieldTest.Origin: Job-CJGXKD(Runtime=Core, Toolchain=netcoreapp2.2)
//   DynamicCallFieldTest.Origin: Core(Runtime=Core)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: 高性能)// **************************
// Benchmark: DynamicCallFieldTest.Origin: Job-JEIRTG(Runtime=Core, Toolchain=netcoreapp2.0)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "4780a247-c1f3-4696-86a5-75960e16887f.dll" --benchmarkName "NatashaBenchmark.DynamicCallFieldTest.OriginFieldGetTimeTest" --job "Runtime=Core, Toolchain=netcoreapp2.0" --benchmarkId 0 in I:\VsGit\Natasha\NatashaBenchmark\bin\Release\netcoreapp2.0\4780a247-c1f3-4696-86a5-75960e16887f\bin\Release\netcoreapp2.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.0.9 (CoreCLR 4.6.26614.01, CoreFX 4.6.26614.01), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Job-QROKCX(Runtime=Core)

OverheadActual  10: 268435456 op, 546487630.24 ns, 2.0358 ns/op
OverheadActual  11: 268435456 op, 541313514.96 ns, 2.0165 ns/op
OverheadActual  12: 268435456 op, 541848822.76 ns, 2.0185 ns/op
OverheadActual  13: 268435456 op, 543993609.49 ns, 2.0265 ns/op
OverheadActual  14: 268435456 op, 557394082.14 ns, 2.0765 ns/op
OverheadActual  15: 268435456 op, 543714301.29 ns, 2.0255 ns/op

WorkloadWarmup   1: 268435456 op, 550914684.97 ns, 2.0523 ns/op
WorkloadWarmup   2: 268435456 op, 549137305.07 ns, 2.0457 ns/op
WorkloadWarmup   3: 268435456 op, 551358338.59 ns, 2.0540 ns/op
WorkloadWarmup   4: 268435456 op, 555985689.31 ns, 2.0712 ns/op
WorkloadWarmup   5: 268435456 op, 569863790.83 ns, 2.1229 ns/op
WorkloadWarmup   6: 268435456 op, 586325591.98 ns, 2.1842 ns/op
WorkloadWarmup   7: 268435456 op, 554769691.23 ns, 2.0667 ns/op
WorkloadWarmup   8: 268435456 op, 551507671.69 ns, 2.0545 ns/op
WorkloadWarmup   9: 268435456 op, 554540555.79 ns, 2.0658 ns/op
WorkloadWarmup  10: 268435456 op, 546001705.08 ns, 2.0340 ns/op

// BeforeActualRun
WorkloadActual   1: 268435456 op, 549088317.49 ns, 2.0455 ns/op
WorkloadActual   2: 268435456 op, 539594209.04 ns, 2.0101 ns/op
WorkloadActual   3: 268435456 op, 558403858.32 ns, 2.0802 ns/op
WorkloadActual   4: 268435456 op, 562237926.34 ns, 2.0945 ns/op
WorkloadActual   5: 268435456 op, 552256707.54 ns, 2.0573 ns/op
WorkloadActual   6: 268435456 op, 542242698.68 ns, 2.0200 ns/op
WorkloadActual   7: 268435456 op, 544813756.34 ns, 2.0296 ns/op
WorkloadActual   8: 268435456 op, 553184311.02 ns, 2.0608 ns/op
WorkloadActual   9: 268435456 op, 550081896.17 ns, 2.0492 ns/op
WorkloadActual  10: 268435456 op, 558286525.18 ns, 2.0798 ns/op
WorkloadActual  11: 268435456 op, 551163178.41 ns, 2.0532 ns/op
WorkloadActual  12: 268435456 op, 555483961.70 ns, 2.0693 ns/op
WorkloadActual  13: 268435456 op, 552302534.63 ns, 2.0575 ns/op
WorkloadActual  14: 268435456 op, 549967723.51 ns, 2.0488 ns/op
WorkloadActual  15: 268435456 op, 546076766.69 ns, 2.0343 ns/op

// AfterActualRun
WorkloadResult   1: 268435456 op, 0.00 ns, 0.0000 ns/op
WorkloadResult   2: 268435456 op, 0.00 ns, 0.0000 ns/op
WorkloadResult   3: 268435456 op, 8710307.22 ns, 0.0324 ns/op
WorkloadResult   4: 268435456 op, 12544375.24 ns, 0.0467 ns/op
WorkloadResult   5: 268435456 op, 2563156.44 ns, 0.0095 ns/op
WorkloadResult   6: 268435456 op, 0.00 ns, 0.0000 ns/op
WorkloadResult   7: 268435456 op, 0.00 ns, 0.0000 ns/op
WorkloadResult   8: 268435456 op, 3490759.92 ns, 0.0130 ns/op
WorkloadResult   9: 268435456 op, 388345.07 ns, 0.0014 ns/op
WorkloadResult  10: 268435456 op, 8592974.08 ns, 0.0320 ns/op
WorkloadResult  11: 268435456 op, 1469627.31 ns, 0.0055 ns/op
WorkloadResult  12: 268435456 op, 5790410.60 ns, 0.0216 ns/op
WorkloadResult  13: 268435456 op, 2608983.53 ns, 0.0097 ns/op
WorkloadResult  14: 268435456 op, 274172.41 ns, 0.0010 ns/op
WorkloadResult  15: 268435456 op, 0.00 ns, 0.0000 ns/op
GC:  0 0 0 0 268435456

// AfterAll

Mean = 0.0115 ns, StdErr = 0.0039 ns (33.42%); N = 15, StdDev = 0.0149 ns
Min = 0.0000 ns, Q1 = 0.0000 ns, Median = 0.0055 ns, Q3 = 0.0216 ns, Max = 0.0467 ns
IQR = 0.0216 ns, LowerFence = -0.0324 ns, UpperFence = 0.0539 ns
ConfidenceInterval = [-0.0044 ns; 0.0275 ns] (CI 99.9%), Margin = 0.0160 ns (138.39% of Mean)
Skewness = 1.05, Kurtosis = 2.72, MValue = 2

// **************************
// Benchmark: DynamicCallFieldTest.Origin: Core(Runtime=Core)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "fa004c21-c01a-4d9c-94bb-5dc619ccb461.dll" --benchmarkName "NatashaBenchmark.DynamicCallFieldTest.OriginFieldGetTimeTest" --job "Core" --benchmarkId 0 in I:\VsGit\Natasha\NatashaBenchmark\bin\Release\netcoreapp2.0\fa004c21-c01a-4d9c-94bb-5dc619ccb461\bin\Release\netcoreapp2.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.0.9 (CoreCLR 4.6.26614.01, CoreFX 4.6.26614.01), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

OverheadJitting  1: 1 op, 365036.46 ns, 365.0365 us/op
WorkloadJitting  1: 1 op, 299456.32 ns, 299.4563 us/op

OverheadJitting  2: 16 op, 330271.08 ns, 20.6419 us/op
WorkloadJitting  2: 16 op, 341332.79 ns, 21.3333 us/op

WorkloadPilot    1: 16 op, 3160.49 ns, 197.5306 ns/op
WorkloadPilot    2: 32 op, 790.12 ns, 24.6913 ns/op
WorkloadPilot    3: 64 op, 790.12 ns, 12.3457 ns/op
WorkloadPilot    4: 128 op, 395.06 ns, 3.0864 ns/op
WorkloadPilot    5: 256 op, 790.12 ns, 3.0864 ns/op
WorkloadPilot    6: 512 op, 1185.18 ns, 2.3148 ns/op
WorkloadPilot    7: 1024 op, 2370.37 ns, 2.3148 ns/op
WorkloadPilot    8: 2048 op, 3950.61 ns, 1.9290 ns/op
WorkloadPilot    9: 4096 op, 7901.22 ns, 1.9290 ns/op
WorkloadPilot   10: 8192 op, 15802.44 ns, 1.9290 ns/op
WorkloadPilot   11: 16384 op, 30814.77 ns, 1.8808 ns/op
WorkloadPilot   12: 32768 op, 60049.29 ns, 1.8326 ns/op
WorkloadPilot   13: 65536 op, 141036.81 ns, 2.1521 ns/op
WorkloadPilot   14: 131072 op, 241777.40 ns, 1.8446 ns/op
WorkloadPilot   15: 262144 op, 538468.28 ns, 2.0541 ns/op
WorkloadPilot   16: 524288 op, 1347948.49 ns, 2.5710 ns/op
WorkloadPilot   17: 1048576 op, 2042070.85 ns, 1.9475 ns/op
WorkloadPilot   18: 2097152 op, 4193968.68 ns, 1.9998 ns/op
WorkloadPilot   19: 4194304 op, 8377665.77 ns, 1.9974 ns/op
WorkloadPilot   20: 8388608 op, 18087477.59 ns, 2.1562 ns/op
WorkloadPilot   21: 16777216 op, 33746514.57 ns, 2.0114 ns/op
WorkloadPilot   22: 33554432 op, 70503789.82 ns, 2.1012 ns/op
WorkloadPilot   23: 67108864 op, 139125508.54 ns, 2.0731 ns/op
WorkloadPilot   24: 134217728 op, 272373693.04 ns, 2.0293 ns/op
WorkloadPilot   25: 268435456 op, 547064419.45 ns, 2.0380 ns/op

OverheadWarmup   1: 268435456 op, 527757783.30 ns, 1.9661 ns/op
OverheadWarmup   2: 268435456 op, 532563306.57 ns, 1.9840 ns/op
OverheadWarmup   3: 268435456 op, 532585825.05 ns, 1.9840 ns/op
OverheadWarmup   4: 268435456 op, 526157785.82 ns, 1.9601 ns/op
OverheadWarmup   5: 268435456 op, 540714997.39 ns, 2.0143 ns/op
OverheadWarmup   6: 268435456 op, 552631620.53 ns, 2.0587 ns/op
OverheadWarmup   7: 268435456 op, 531024148.51 ns, 1.9782 ns/op

OverheadActual   1: 268435456 op, 541599539.20 ns, 2.0176 ns/op
OverheadActual   2: 268435456 op, 534338316.11 ns, 1.9906 ns/op
OverheadActual   3: 268435456 op, 554784703.55 ns, 2.0667 ns/op
OverheadActual   4: 268435456 op, 541054354.88 ns, 2.0156 ns/op
OverheadActual   5: 268435456 op, 538123791.61 ns, 2.0047 ns/op
OverheadActual   6: 268435456 op, 537100978.41 ns, 2.0009 ns/op
OverheadActual   7: 268435456 op, 525055565.34 ns, 1.9560 ns/op
OverheadActual   8: 268435456 op, 533656440.64 ns, 1.9880 ns/op
OverheadActual   9: 268435456 op, 526044008.23 ns, 1.9597 ns/op
OverheadActual  10: 268435456 op, 547030444.20 ns, 2.0378 ns/op
OverheadActual  11: 268435456 op, 522749988.74 ns, 1.9474 ns/op
OverheadActual  12: 268435456 op, 530114322.78 ns, 1.9748 ns/op
OverheadActual  13: 268435456 op, 521650533.69 ns, 1.9433 ns/op
OverheadActual  14: 268435456 op, 532071455.49 ns, 1.9821 ns/op
OverheadActual  15: 268435456 op, 528171017.21 ns, 1.9676 ns/op

WorkloadWarmup   1: 268435456 op, 541650897.14 ns, 2.0178 ns/op
WorkloadWarmup   2: 268435456 op, 536727645.66 ns, 1.9995 ns/op
WorkloadWarmup   3: 268435456 op, 551915374.75 ns, 2.0560 ns/op
WorkloadWarmup   4: 268435456 op, 535468980.99 ns, 1.9948 ns/op
WorkloadWarmup   5: 268435456 op, 540193121.67 ns, 2.0124 ns/op
WorkloadWarmup   6: 268435456 op, 543265906.94 ns, 2.0238 ns/op
WorkloadWarmup   7: 268435456 op, 562760987.24 ns, 2.0964 ns/op
WorkloadWarmup   8: 268435456 op, 569241174.53 ns, 2.1206 ns/op
WorkloadWarmup   9: 268435456 op, 538801321.40 ns, 2.0072 ns/op

// BeforeActualRun
WorkloadActual   1: 268435456 op, 541543045.46 ns, 2.0174 ns/op
WorkloadActual   2: 268435456 op, 538246655.61 ns, 2.0051 ns/op
WorkloadActual   3: 268435456 op, 550798537.01 ns, 2.0519 ns/op
WorkloadActual   4: 268435456 op, 546476963.59 ns, 2.0358 ns/op
WorkloadActual   5: 268435456 op, 556002281.87 ns, 2.0713 ns/op
WorkloadActual   6: 268435456 op, 548141356.02 ns, 2.0420 ns/op
WorkloadActual   7: 268435456 op, 548521799.87 ns, 2.0434 ns/op
WorkloadActual   8: 268435456 op, 551022141.59 ns, 2.0527 ns/op
WorkloadActual   9: 268435456 op, 562326420.03 ns, 2.0948 ns/op
WorkloadActual  10: 268435456 op, 558455216.27 ns, 2.0804 ns/op
WorkloadActual  11: 268435456 op, 541548181.26 ns, 2.0174 ns/op
WorkloadActual  12: 268435456 op, 549754785.57 ns, 2.0480 ns/op
WorkloadActual  13: 268435456 op, 548978490.50 ns, 2.0451 ns/op
WorkloadActual  14: 268435456 op, 529859903.43 ns, 1.9739 ns/op
WorkloadActual  15: 268435456 op, 567637226.45 ns, 2.1146 ns/op

// AfterActualRun
WorkloadResult   1: 268435456 op, 7886604.82 ns, 0.0294 ns/op
WorkloadResult   2: 268435456 op, 4590214.97 ns, 0.0171 ns/op
WorkloadResult   3: 268435456 op, 17142096.37 ns, 0.0639 ns/op
WorkloadResult   4: 268435456 op, 12820522.95 ns, 0.0478 ns/op
WorkloadResult   5: 268435456 op, 22345841.23 ns, 0.0832 ns/op
WorkloadResult   6: 268435456 op, 14484915.38 ns, 0.0540 ns/op
WorkloadResult   7: 268435456 op, 14865359.23 ns, 0.0554 ns/op
WorkloadResult   8: 268435456 op, 17365700.95 ns, 0.0647 ns/op
WorkloadResult   9: 268435456 op, 28669979.39 ns, 0.1068 ns/op
WorkloadResult  10: 268435456 op, 24798775.63 ns, 0.0924 ns/op
WorkloadResult  11: 268435456 op, 7891740.62 ns, 0.0294 ns/op
WorkloadResult  12: 268435456 op, 16098344.93 ns, 0.0600 ns/op
WorkloadResult  13: 268435456 op, 15322049.86 ns, 0.0571 ns/op
WorkloadResult  14: 268435456 op, 0.00 ns, 0.0000 ns/op
WorkloadResult  15: 268435456 op, 33980785.81 ns, 0.1266 ns/op
GC:  0 0 0 0 268435456

// AfterAll

Mean = 0.0592 ns, StdErr = 0.0087 ns (14.65%); N = 15, StdDev = 0.0336 ns
Min = 0.0000 ns, Q1 = 0.0294 ns, Median = 0.0571 ns, Q3 = 0.0832 ns, Max = 0.1266 ns
IQR = 0.0538 ns, LowerFence = -0.0514 ns, UpperFence = 0.1640 ns
ConfidenceInterval = [0.0233 ns; 0.0951 ns] (CI 99.9%), Margin = 0.0359 ns (60.64% of Mean)
Skewness = 0.23, Kurtosis = 2.33, MValue = 2.86

Successfully reverted power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: 高性能)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\NatashaBenchmark.DynamicCallFieldTest-report.csv
  BenchmarkDotNet.Artifacts\results\NatashaBenchmark.DynamicCallFieldTest-report-github.md
  BenchmarkDotNet.Artifacts\results\NatashaBenchmark.DynamicCallFieldTest-report.html
  BenchmarkDotNet.Artifacts\results\NatashaBenchmark.DynamicCallFieldTest-report-default.md
  BenchmarkDotNet.Artifacts\results\NatashaBenchmark.DynamicCallFieldTest-measurements.csv
  BuildPlots.R
RPlotExporter couldn't find Rscript.exe in your PATH and no R_HOME environment variable is defined

// * Detailed results *
DynamicCallFieldTest.Origin: Job-ZZWUHG(Runtime=Core, Toolchain=netcoreapp2.1)
Runtime = .NET Core 2.1.11 (CoreCLR 4.6.27617.04, CoreFX 4.6.27617.02), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 0.0055 ns, StdErr = 0.0023 ns (41.45%); N = 15, StdDev = 0.0089 ns
Min = 0.0000 ns, Q1 = 0.0000 ns, Median = 0.0000 ns, Q3 = 0.0089 ns, Max = 0.0288 ns
IQR = 0.0089 ns, LowerFence = -0.0134 ns, UpperFence = 0.0223 ns
ConfidenceInterval = [-0.0040 ns; 0.0150 ns] (CI 99.9%), Margin = 0.0095 ns (171.62% of Mean)
Skewness = 1.45, Kurtosis = 3.83, MValue = 2.2
-------------------- Histogram --------------------
[-0.001 ns ; 0.006 ns) | @@@@@@@@@@@
[ 0.006 ns ; 0.014 ns) | @@
[ 0.014 ns ; 0.024 ns) | @
[ 0.024 ns ; 0.032 ns) | @
---------------------------------------------------

DynamicCallFieldTest.Origin: Job-CJGXKD(Runtime=Core, Toolchain=netcoreapp2.2)
Runtime = .NET Core 2.2.5 (CoreCLR 4.6.27617.05, CoreFX 4.6.27618.01), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 0.0115 ns, StdErr = 0.0039 ns (33.42%); N = 15, StdDev = 0.0149 ns
Min = 0.0000 ns, Q1 = 0.0000 ns, Median = 0.0055 ns, Q3 = 0.0216 ns, Max = 0.0467 ns
IQR = 0.0216 ns, LowerFence = -0.0324 ns, UpperFence = 0.0539 ns
ConfidenceInterval = [-0.0044 ns; 0.0275 ns] (CI 99.9%), Margin = 0.0160 ns (138.39% of Mean)
Skewness = 1.05, Kurtosis = 2.72, MValue = 2
-------------------- Histogram --------------------
[-0.001 ns ; 0.010 ns) | @@@@@@@@@@
[ 0.010 ns ; 0.023 ns) | @@
[ 0.023 ns ; 0.038 ns) | @@
[ 0.038 ns ; 0.052 ns) | @
---------------------------------------------------

DynamicCallFieldTest.Origin: Core(Runtime=Core)
Runtime = .NET Core 2.0.9 (CoreCLR 4.6.26614.01, CoreFX 4.6.26614.01), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 0.0592 ns, StdErr = 0.0087 ns (14.65%); N = 15, StdDev = 0.0336 ns
Min = 0.0000 ns, Q1 = 0.0294 ns, Median = 0.0571 ns, Q3 = 0.0832 ns, Max = 0.1266 ns
IQR = 0.0538 ns, LowerFence = -0.0514 ns, UpperFence = 0.1640 ns
ConfidenceInterval = [0.0233 ns; 0.0951 ns] (CI 99.9%), Margin = 0.0359 ns (60.64% of Mean)
Skewness = 0.23, Kurtosis = 2.33, MValue = 2.86
-------------------- Histogram --------------------
[-0.012 ns ; 0.011 ns) | @
[ 0.011 ns ; 0.044 ns) | @@@
[ 0.044 ns ; 0.068 ns) | @@@@@@@
[ 0.068 ns ; 0.083 ns) | 
[ 0.083 ns ; 0.115 ns) | @@@
[ 0.115 ns ; 0.139 ns) | @
---------------------------------------------------

DynamicCallFieldTest.Origin: Job-JEIRTG(Runtime=Core, Toolchain=netcoreapp2.0)
Runtime = .NET Core 2.0.9 (CoreCLR 4.6.26614.01, CoreFX 4.6.26614.01), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 0.0855 ns, StdErr = 0.0082 ns (9.57%); N = 15, StdDev = 0.0317 ns
Min = 0.0354 ns, Q1 = 0.0625 ns, Median = 0.0855 ns, Q3 = 0.1024 ns, Max = 0.1488 ns
IQR = 0.0399 ns, LowerFence = 0.0027 ns, UpperFence = 0.1622 ns
ConfidenceInterval = [0.0516 ns; 0.1193 ns] (CI 99.9%), Margin = 0.0339 ns (39.62% of Mean)
Skewness = 0.45, Kurtosis = 2.32, MValue = 2.67
-------------------- Histogram --------------------
[0.031 ns ; 0.056 ns) | @@
[0.056 ns ; 0.078 ns) | @@@@
[0.078 ns ; 0.105 ns) | @@@@@@
[0.105 ns ; 0.121 ns) | @
[0.121 ns ; 0.133 ns) | 
[0.133 ns ; 0.160 ns) | @@
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.11.5, OS=Windows 10.0.17134.765 (1803/April2018Update/Redstone4)
Intel Core i7-6700HQ CPU 2.60GHz (Skylake), 1 CPU, 8 logical and 4 physical cores
Frequency=2531254 Hz, Resolution=395.0611 ns, Timer=TSC
.NET Core SDK=2.2.204
  [Host]     : .NET Core 2.0.9 (CoreCLR 4.6.26614.01, CoreFX 4.6.26614.01), 64bit RyuJIT
  Job-ZZWUHG : .NET Core 2.1.11 (CoreCLR 4.6.27617.04, CoreFX 4.6.27617.02), 64bit RyuJIT
  Job-CJGXKD : .NET Core 2.2.5 (CoreCLR 4.6.27617.05, CoreFX 4.6.27618.01), 64bit RyuJIT
  Core       : .NET Core 2.0.9 (CoreCLR 4.6.26614.01, CoreFX 4.6.26614.01), 64bit RyuJIT
  Job-JEIRTG : .NET Core 2.0.9 (CoreCLR 4.6.26614.01, CoreFX 4.6.26614.01), 64bit RyuJIT

Runtime=Core  Categories=Read,Time  

| Method |     Job |     Toolchain |      Mean |     Error |    StdDev |    Median |       Min |       Max | Ratio | RatioSD | Rank | Gen 0 | Gen 1 | Gen 2 | Allocated |
|------- |-------- |-------------- |----------:|----------:|----------:|----------:|----------:|----------:|------:|--------:|-----:|------:|------:|------:|----------:|
| Origin | Default | netcoreapp2.1 | 0.0055 ns | 0.0095 ns | 0.0089 ns | 0.0000 ns | 0.0000 ns | 0.0288 ns |  0.08 |    0.13 |    1 |     - |     - |     - |         - |
| Origin | Default | netcoreapp2.2 | 0.0115 ns | 0.0160 ns | 0.0149 ns | 0.0055 ns | 0.0000 ns | 0.0467 ns |  0.15 |    0.18 |    1 |     - |     - |     - |         - |
| Origin |    Core |       Default | 0.0592 ns | 0.0359 ns | 0.0336 ns | 0.0571 ns | 0.0000 ns | 0.1266 ns |  0.81 |    0.63 |    2 |     - |     - |     - |         - |
| Origin | Default | netcoreapp2.0 | 0.0855 ns | 0.0339 ns | 0.0317 ns | 0.0855 ns | 0.0354 ns | 0.1488 ns |  1.00 |    0.00 |    3 |     - |     - |     - |         - |

// * Warnings *
MultimodalDistribution
  DynamicCallFieldTest.Origin: Core -> It seems that the distribution can have several modes (mValue = 2.86)
ZeroMeasurement
  DynamicCallFieldTest.Origin: Runtime=Core, Toolchain=netcoreapp2.1 -> The method duration is indistinguishable from the empty method duration
  DynamicCallFieldTest.Origin: Runtime=Core, Toolchain=netcoreapp2.2 -> The method duration is indistinguishable from the empty method duration

// * Legends *
  Categories : All categories of the corresponded method, class, and assembly
  Mean       : Arithmetic mean of all measurements
  Error      : Half of 99.9% confidence interval
  StdDev     : Standard deviation of all measurements
  Median     : Value separating the higher half of all measurements (50th percentile)
  Min        : Minimum
  Max        : Maximum
  Ratio      : Mean of the ratio distribution ([Current]/[Baseline])
  RatioSD    : Standard deviation of the ratio distribution ([Current]/[Baseline])
  Rank       : Relative position of current benchmark mean among all benchmarks (Arabic style)
  Gen 0      : GC Generation 0 collects per 1000 operations
  Gen 1      : GC Generation 1 collects per 1000 operations
  Gen 2      : GC Generation 2 collects per 1000 operations
  Allocated  : Allocated memory per single operation (managed only, inclusive, 1KB = 1024B)
  1 ns       : 1 Nanosecond (0.000000001 sec)

// * Diagnostic Output - MemoryDiagnoser *


// ***** BenchmarkRunner: End *****
// ** Remained 0 benchmark(s) to run **
Run time: 00:01:54 (114.03 sec), executed benchmarks: 4

Global total time: 00:02:03 (123.88 sec), executed benchmarks: 4
// * Artifacts cleanup *
